iter,h,r,c,a
3303,1549,42,3397,9432
3304,1548,42,3396,9433
3305,1546,42,3395,9423
3306,1546,42,3397,9426
3307,1547,42,3399,9427
3308,1546,42,3399,9435
3309,1547,42,3400,9434
3310,1549,42,3401,9433
3311,1546,42,3402,9434
3312,1545,42,3404,9440
3313,1544,42,3405,9443
3314,1547,42,3408,9443
3315,1548,42,3410,9443
3316,1548,42,3411,9439
3317,1548,42,3413,9442
3318,1548,42,3412,9437
3319,1547,42,3413,9436
3320,1547,42,3412,9427
3321,1547,42,3411,9428
3322,1547,42,3410,9430
3323,1548,42,3410,9425
3324,1549,42,3408,9424
3325,1552,42,3411,9427
3326,1550,42,3411,9431
3327,1550,42,3409,9442
3328,1550,42,3411,9446
3329,1547,42,3413,9450
3330,1548,42,3415,9449
3331,1547,42,3415,9453
3332,1546,42,3416,9444
3333,1546,42,3415,9443
3334,1547,42,3417,9442
3335,1545,42,3415,9447
3336,1547,42,3415,9454
3337,1547,42,3414,9458
3338,1549,42,3418,9458
3339,1548,42,3418,9458
3340,1548,42,3417,9458
3341,1547,42,3418,9461
3342,1548,42,3416,9459
3343,1545,42,3415,9448
3344,1544,42,3413,9454
3345,1545,43,3415,9455
3346,1546,43,3414,9449
3347,1546,43,3415,9454
3348,1546,43,3416,9457
3349,1547,43,3415,9455
3350,1546,43,3418,9455
3351,1545,44,3416,9458
3352,1546,44,3415,9458
3353,1546,43,3415,9458
3354,1546,43,3416,9454
3355,1545,43,3415,9454
3356,1546,44,3417,9460
3357,1546,43,3420,9458
3358,1547,43,3421,9457
3359,1545,43,3417,9456
3360,1548,43,3417,9461
3361,1548,43,3416,9461
3362,1547,43,3415,9468
3363,1546,43,3417,9466
3364,1548,43,3418,9465
3365,1547,43,3421,9463
3366,1548,43,3421,9469
3367,1548,43,3422,9468
3368,1548,43,3422,9468
3369,1548,43,3421,9458
3370,1546,43,3423,9460
3371,1547,43,3424,9466
3372,1547,43,3420,9464
3373,1547,43,3419,9465
3374,1546,43,3423,9456
3375,1544,43,3423,9453
3376,1544,43,3421,9455
3377,1544,43,3423,9457
3378,1544,43,3426,9461
3379,1546,43,3426,9460
3380,1545,43,3428,9461
3381,1545,43,3429,9454
3382,1547,43,3426,9454
3383,1548,43,3424,9457
3384,1549,43,3427,9454
3385,1546,43,3426,9455
3386,1546,43,3430,9450
3387,1546,43,3429,9448
3388,1548,43,3430,9442
3389,1547,43,3432,9448
3390,1547,43,3432,9449
3391,1548,43,3434,9455
3392,1549,43,3430,9453
3393,1548,43,3431,9455
3394,1545,43,3430,9460
3395,1545,43,3434,9450
3396,1545,43,3434,9445
3397,1546,43,3436,9451
3398,1545,43,3435,9450
3399,1544,43,3437,9449
3400,1545,43,3436,9442
3401,1546,43,3436,9441
3402,1544,43,3435,9452
3403,1547,43,3433,9454
3404,1547,43,3436,9451
3405,1547,43,3439,9450
3406,1549,43,3437,9445
3407,1550,43,3438,9441
3408,1550,43,3436,9447
3409,1547,43,3439,9442
3410,1544,43,3441,9449
3411,1544,43,3438,9452
3412,1543,43,3439,9450
3413,1545,43,3439,9454
3414,1547,43,3439,9452
3415,1548,43,3436,9452
3416,1549,43,3439,9459
3417,1549,43,3442,9456
3418,1548,43,3440,9453
3419,1548,43,3441,9453
3420,1547,43,3440,9452
3421,1546,43,3439,9449
3422,1543,43,3440,9446
3423,1542,43,3440,9446
3424,1545,43,3439,9450
3425,1548,43,3441,9449
3426,1548,43,3445,9452
3427,1548,43,3442,9447
3428,1549,43,3440,9450
3429,1547,43,3441,9446
3430,1550,43,3440,9449
3431,1552,43,3440,9445
3432,1547,43,3440,9449
3433,1548,43,3438,9449
3434,1547,43,3438,9449
3435,1545,43,3439,9442
3436,1545,43,3439,9446
3437,1544,43,3443,9449
3438,1545,43,3443,9448
3439,1547,43,3445,9445
3440,1547,43,3446,9438
3441,1548,43,3445,9438
3442,1548,43,3447,9436
3443,1547,43,3447,9437
3444,1546,43,3444,9439
3445,1546,43,3443,9442
3446,1551,43,3446,9445
3447,1550,43,3443,9453
3448,1551,43,3444,9449
3449,1549,43,3444,9449
3450,1548,43,3445,9455
3451,1547,43,3441,9451
3452,1547,43,3444,9453
3453,1547,43,3443,9450
3454,1547,43,3445,9449
3455,1548,43,3444,9446
3456,1544,43,3444,9447
3457,1544,43,3443,9441
3458,1543,43,3442,9444
3459,1544,44,3441,9437
3460,1546,44,3442,9434
3461,1548,44,3443,9431
3462,1547,44,3440,9433
3463,1546,44,3445,9430
3464,1549,45,3447,9437
3465,1548,44,3446,9437
3466,1548,44,3447,9440
3467,1549,43,3444,9445
3468,1548,43,3446,9442
3469,1547,43,3449,9445
3470,1546,43,3447,9441
3471,1545,43,3449,9446
3472,1549,43,3449,9447
3473,1548,43,3451,9447
3474,1546,43,3449,9449
3475,1547,43,3453,9455
3476,1548,43,3452,9460
3477,1549,43,3453,9462
3478,1548,43,3454,9451
3479,1548,43,3454,9451
3480,1547,43,3455,9452
3481,1548,43,3452,9449
3482,1549,43,3456,9445
3483,1549,43,3455,9442
3484,1549,43,3454,9445
3485,1546,43,3456,9445
3486,1546,43,3457,9445
3487,1547,43,3455,9439
3488,1546,43,3458,9437
3489,1548,43,3460,9430
3490,1548,43,3458,9430
3491,1548,43,3461,9436
3492,1548,43,3461,9438
3493,1547,43,3460,9444
3494,1545,43,3458,9447
3495,1546,43,3459,9452
3496,1545,43,3459,9458
3497,1546,44,3463,9450
3498,1549,43,3461,9451
3499,1552,43,3464,9446
3500,1551,43,3464,9456
3501,1548,43,3465,9455
3502,1548,43,3465,9460
3503,1546,44,3463,9457
3504,1545,43,3464,9456
3505,1546,43,3464,9454
3506,1546,43,3464,9451
3507,1544,43,3465,9444
3508,1544,43,3465,9441
3509,1544,43,3463,9446
3510,1545,43,3463,9454
3511,1545,43,3467,9449
3512,1545,43,3467,9445
3513,1542,43,3465,9443
3514,1542,43,3465,9435
3515,1542,43,3466,9434
3516,1541,43,3465,9431
3517,1544,43,3468,9435
3518,1543,43,3469,9440
3519,1545,43,3468,9437
3520,1545,43,3466,9434
3521,1547,43,3470,9441
3522,1548,43,3470,9451
3523,1545,43,3472,9443
3524,1546,44,3476,9446
3525,1546,44,3477,9440
3526,1545,44,3477,9441
3527,1543,44,3476,9448
3528,1543,44,3479,9449
3529,1544,44,3476,9442
3530,1545,44,3477,9441
3531,1542,44,3475,9433
3532,1545,43,3471,9434
3533,1547,43,3472,9443
3534,1549,43,3472,9441
3535,1547,43,3472,9438
3536,1547,43,3470,9438
3537,1548,43,3474,9432
3538,1547,43,3472,9437
3539,1547,43,3471,9434
3540,1546,43,3473,9428
3541,1550,43,3473,9426
3542,1549,43,3473,9437
3543,1549,43,3473,9441
3544,1548,43,3473,9443
3545,1548,43,3472,9443
3546,1550,43,3469,9445
3547,1550,43,3471,9446
3548,1547,43,3472,9448
3549,1547,43,3473,9436
3550,1548,43,3470,9435
3551,1548,43,3472,9435
3552,1548,43,3473,9437
3553,1547,43,3473,9437
3554,1547,43,3474,9427
3555,1545,43,3476,9429
3556,1549,43,3476,9429
3557,1548,43,3478,9428
3558,1547,43,3480,9437
3559,1549,43,3477,9434
3560,1549,43,3474,9443
3561,1549,43,3476,9442
3562,1549,43,3474,9439
3563,1551,43,3474,9440
3564,1550,43,3474,9430
3565,1550,43,3472,9430
3566,1552,43,3475,9431
3567,1552,43,3473,9439
3568,1551,43,3476,9442
3569,1551,43,3477,9445
3570,1551,43,3475,9442
3571,1552,43,3478,9443
3572,1551,43,3479,9441
3573,1549,43,3480,9437
3574,1550,43,3482,9433
3575,1551,43,3482,9437
3576,1554,43,3482,9437
3577,1555,43,3479,9432
3578,1555,43,3478,9429
3579,1552,43,3476,9424
3580,1547,43,3475,9424
3581,1548,43,3477,9429
3582,1548,43,3477,9433
3583,1550,43,3482,9436
3584,1550,43,3484,9442
3585,1548,43,3485,9432
3586,1548,43,3485,9435
3587,1549,43,3489,9438
3588,1550,43,3487,9435
3589,1549,43,3487,9430
3590,1548,43,3489,9434
3591,1549,43,3491,9434
3592,1549,43,3491,9440
3593,1547,43,3489,9438
3594,1545,43,3489,9435
3595,1544,43,3487,9435
3596,1546,43,3486,9441
3597,1543,43,3488,9439
3598,1542,43,3490,9442
3599,1540,43,3491,9448
3600,1541,43,3493,9445
3601,1540,43,3492,9444
3602,1543,43,3493,9441
3603,1542,43,3491,9423
3604,1541,43,3491,9424
3605,1540,43,3491,9419
3606,1541,43,3493,9424
3607,1540,43,3492,9419
3608,1539,44,3497,9417
3609,1539,44,3499,9421
3610,1539,44,3502,9427
3611,1539,45,3500,9427
3612,1541,45,3502,9421
3613,1543,45,3504,9418
3614,1545,45,3504,9421
3615,1544,45,3507,9414
3616,1543,45,3508,9405
3617,1542,45,3509,9416
3618,1540,45,3506,9420
3619,1542,46,3504,9419
3620,1542,43,3506,9420
3621,1545,43,3505,9424
3622,1544,43,3504,9421
3623,1543,43,3505,9414
3624,1540,43,3503,9412
3625,1537,43,3505,9420
3626,1538,43,3506,9427
3627,1534,43,3505,9432
3628,1535,43,3506,9433
3629,1535,43,3502,9428
3630,1531,43,3502,9435
3631,1533,43,3499,9434
3632,1533,43,3499,9435
3633,1535,43,3500,9426
3634,1537,43,3502,9430
3635,1538,43,3502,9428
3636,1537,43,3500,9436
3637,1541,43,3502,9436
3638,1537,43,3502,9440
3639,1537,43,3501,9437
3640,1535,43,3501,9435
3641,1534,43,3499,9442
3642,1533,43,3497,9448
3643,1532,43,3496,9441
3644,1532,44,3496,9447
3645,1532,43,3496,9446
3646,1536,43,3497,9445
3647,1538,43,3496,9442
3648,1535,43,3494,9449
3649,1538,43,3494,9441
3650,1538,43,3493,9438
3651,1538,43,3495,9434
3652,1538,43,3496,9437
3653,1539,43,3496,9441
3654,1540,43,3497,9437
3655,1539,43,3496,9436
3656,1539,43,3496,9436
3657,1536,43,3495,9429
3658,1538,43,3497,9426
3659,1536,43,3495,9425
3660,1537,43,3496,9424
3661,1539,43,3496,9420
3662,1540,43,3496,9428
3663,1538,43,3496,9438
3664,1535,43,3497,9439
3665,1534,43,3498,9438
3666,1533,43,3502,9441
3667,1533,43,3499,9436
3668,1532,43,3501,9433
3669,1534,43,3502,9435
3670,1536,43,3503,9435
3671,1535,43,3501,9438
3672,1537,43,3500,9443
3673,1534,43,3499,9439
3674,1532,43,3499,9442
3675,1531,43,3495,9445
3676,1532,43,3498,9439
3677,1532,43,3497,9439
3678,1531,43,3498,9434
3679,1534,43,3499,9433
3680,1536,43,3498,9429
3681,1537,43,3499,9432
3682,1536,43,3494,9440
3683,1534,43,3495,9437
3684,1536,43,3494,9436
3685,1535,43,3498,9433
3686,1537,43,3498,9433
3687,1539,43,3496,9434
3688,1536,43,3497,9436
3689,1538,43,3497,9432
3690,1540,43,3497,9435
3691,1538,43,3496,9441
3692,1539,43,3498,9441
3693,1536,43,3494,9443
3694,1536,43,3495,9437
3695,1533,43,3499,9440
3696,1533,43,3500,9448
3697,1533,43,3499,9442
3698,1533,43,3501,9442
3699,1532,43,3503,9438
3700,1532,43,3502,9441
3701,1531,44,3499,9442
3702,1534,44,3502,9439
3703,1535,44,3502,9430
3704,1537,44,3502,9435
3705,1538,44,3502,9438
3706,1537,44,3504,9441
3707,1535,44,3504,9439
3708,1536,44,3501,9449
3709,1536,44,3499,9452
3710,1534,44,3501,9450
3711,1531,44,3499,9452
3712,1532,44,3500,9448
3713,1533,44,3501,9454
3714,1533,44,3502,9454
3715,1533,44,3504,9459
3716,1536,44,3507,9464
3717,1535,44,3506,9468
3718,1535,44,3511,9470
3719,1535,44,3513,9462
3720,1533,44,3512,9456
3721,1537,44,3513,9462
3722,1536,44,3513,9456
3723,1537,44,3511,9451
3724,1534,44,3512,9446
3725,1534,44,3514,9447
3726,1534,44,3509,9443
3727,1535,44,3509,9445
3728,1536,44,3511,9445
3729,1540,44,3510,9445
3730,1537,44,3513,9449
3731,1538,44,3512,9451
3732,1539,44,3514,9446
3733,1541,44,3515,9447
3734,1538,44,3515,9455
3735,1539,44,3515,9453
3736,1538,44,3513,9467
3737,1540,44,3516,9466
3738,1539,44,3514,9465
3739,1539,44,3513,9459
3740,1540,44,3515,9456
3741,1537,44,3520,9458
3742,1539,44,3522,9464
3743,1537,44,3519,9461
3744,1538,44,3521,9464
3745,1536,44,3521,9464
3746,1536,44,3523,9463
3747,1534,44,3522,9462
3748,1538,44,3520,9456
3749,1538,44,3522,9454
3750,1540,44,3522,9453
3751,1538,44,3523,9447
3752,1538,44,3523,9445
3753,1540,44,3522,9441
3754,1538,44,3521,9439
3755,1537,44,3520,9443
3756,1538,44,3519,9448
3757,1536,44,3519,9447
3758,1535,44,3521,9455
3759,1535,44,3516,9451
3760,1531,44,3522,9453
3761,1530,44,3518,9453
3762,1530,44,3518,9454
3763,1531,44,3519,9455
3764,1531,44,3521,9459
3765,1534,44,3521,9458
3766,1535,44,3521,9462
3767,1532,44,3521,9463
3768,1532,44,3522,9458
3769,1533,44,3520,9455
3770,1534,44,3521,9461
3771,1535,44,3523,9470
3772,1534,44,3523,9469
3773,1534,44,3525,9462
3774,1534,45,3524,9462
3775,1535,44,3523,9458
3776,1534,44,3521,9452
3777,1534,44,3521,9450
3778,1535,44,3522,9449
3779,1533,44,3525,9450
3780,1531,44,3520,9454
3781,1533,44,3524,9449
3782,1533,44,3523,9448
3783,1533,44,3524,9452
3784,1536,44,3526,9455
3785,1534,44,3528,9448
3786,1535,44,3526,9453
3787,1533,44,3526,9453
3788,1534,44,3525,9457
3789,1534,44,3523,9456
3790,1537,44,3521,9457
3791,1538,45,3521,9458
3792,1534,44,3521,9462
3793,1533,44,3519,9459
3794,1531,44,3521,9457
3795,1532,44,3520,9453
3796,1532,44,3521,9463
3797,1530,45,3519,9470
3798,1533,44,3522,9468
3799,1535,44,3517,9461
3800,1533,44,3517,9456
3801,1532,44,3518,9450
3802,1531,44,3518,9453
3803,1531,44,3521,9456
3804,1532,44,3521,9451
3805,1532,44,3522,9455
3806,1531,44,3522,9448
3807,1533,44,3519,9452
3808,1531,44,3519,9459
3809,1532,44,3514,9457
3810,1534,44,3518,9467
3811,1534,44,3517,9462
3812,1535,44,3517,9466
3813,1533,44,3517,9457
3814,1531,44,3519,9454
3815,1529,44,3516,9455
3816,1529,44,3520,9459
3817,1531,44,3520,9458
3818,1533,44,3519,9454
3819,1531,44,3518,9449
3820,1531,44,3516,9449
3821,1534,44,3515,9459
3822,1533,44,3518,9461
3823,1531,44,3517,9456
3824,1531,44,3519,9457
3825,1531,44,3521,9460
3826,1531,44,3520,9458
3827,1531,44,3518,9460
3828,1534,44,3519,9463
3829,1535,44,3518,9460
3830,1534,44,3515,9462
3831,1532,44,3512,9463
3832,1533,44,3515,9457
3833,1532,44,3515,9461
3834,1530,44,3514,9464
3835,1530,44,3516,9464
3836,1531,44,3514,9465
3837,1532,44,3516,9462
3838,1533,44,3517,9458
3839,1534,44,3516,9454
3840,1532,44,3514,9452
3841,1530,44,3514,9454
3842,1529,44,3515,9455
3843,1528,44,3516,9451
3844,1531,44,3515,9457
3845,1532,45,3515,9452
3846,1531,45,3512,9453
3847,1532,45,3513,9459
3848,1532,45,3515,9457
3849,1532,45,3515,9456
3850,1532,45,3518,9458
3851,1529,45,3518,9455
3852,1529,46,3520,9452
3853,1530,45,3520,9457
3854,1530,45,3522,9457
3855,1531,45,3519,9454
3856,1533,45,3518,9456
3857,1535,45,3521,9453
3858,1535,45,3520,9457
3859,1534,45,3519,9455
3860,1536,45,3519,9448
3861,1538,45,3521,9454
3862,1539,45,3520,9463
3863,1537,45,3518,9463
3864,1535,45,3518,9459
3865,1535,45,3520,9454
3866,1532,45,3520,9453
3867,1531,45,3526,9453
3868,1533,45,3525,9454
3869,1531,45,3516,9454
3870,1532,45,3518,9458
3871,1533,45,3518,9463
3872,1535,45,3519,9461
3873,1533,45,3518,9465
3874,1535,45,3518,9463
3875,1534,45,3516,9460
3876,1534,45,3517,9456
3877,1534,45,3517,9458
3878,1534,45,3521,9462
3879,1534,45,3518,9462
3880,1534,45,3521,9453
3881,1535,45,3521,9449
3882,1537,45,3521,9453
3883,1536,45,3520,9455
3884,1533,45,3520,9461
3885,1534,45,3519,9456
3886,1534,45,3517,9459
3887,1532,45,3516,9456
3888,1533,45,3513,9455
3889,1535,45,3516,9446
3890,1536,45,3515,9448
3891,1535,45,3518,9450
3892,1536,45,3519,9455
3893,1532,45,3522,9450
3894,1536,45,3521,9448
3895,1535,45,3522,9450
3896,1536,45,3522,9452
3897,1537,45,3524,9445
3898,1535,45,3524,9456
3899,1538,45,3524,9455
3900,1539,45,3522,9454
3901,1535,45,3522,9453
3902,1535,45,3522,9455
3903,1534,46,3521,9452
3904,1534,46,3521,9448
3905,1532,46,3521,9449
3906,1532,45,3520,9451
3907,1530,45,3517,9448
3908,1529,45,3519,9445
3909,1529,45,3520,9440
3910,1529,45,3518,9441
3911,1531,45,3520,9443
3912,1532,45,3520,9452
3913,1532,45,3519,9451
3914,1531,45,3518,9452
3915,1532,45,3520,9451
3916,1529,45,3518,9458
3917,1531,45,3517,9465
3918,1531,45,3518,9470
3919,1530,45,3515,9461
3920,1529,45,3516,9458
3921,1529,45,3515,9458
3922,1530,45,3514,9458
3923,1531,45,3513,9453
3924,1529,45,3514,9454
3925,1530,45,3515,9464
3926,1532,45,3512,9463
3927,1528,46,3516,9462
3928,1528,46,3519,9461
3929,1529,46,3517,9462
3930,1528,46,3519,9457
3931,1529,46,3517,9452
3932,1530,46,3517,9450
3933,1530,46,3514,9454
3934,1531,46,3512,9453
3935,1532,46,3509,9456
3936,1533,46,3508,9460
3937,1536,46,3509,9459
3938,1537,46,3509,9456
3939,1535,46,3507,9459
3940,1536,46,3507,9465
3941,1536,46,3508,9461
3942,1535,46,3504,9464
3943,1533,46,3505,9458
3944,1530,46,3509,9454
3945,1529,46,3508,9451
3946,1528,46,3510,9448
3947,1527,46,3510,9451
3948,1528,46,3509,9448
3949,1529,46,3510,9449
3950,1530,46,3511,9450
3951,1531,46,3507,9444
3952,1532,46,3506,9453
3953,1531,46,3506,9458
3954,1531,46,3506,9460
3955,1529,46,3506,9456
3956,1529,46,3505,9456
3957,1532,46,3502,9456
3958,1532,46,3500,9456
3959,1530,46,3504,9453
3960,1529,46,3505,9452
3961,1529,46,3502,9459
3962,1530,46,3502,9461
3963,1532,46,3500,9455
3964,1533,46,3502,9455
3965,1530,46,3504,9457
3966,1529,46,3502,9456
3967,1528,46,3498,9451
3968,1527,46,3497,9453
3969,1529,46,3495,9457
3970,1530,46,3495,9454
3971,1531,46,3495,9460
3972,1532,46,3494,9461
3973,1533,48,3495,9455
3974,1533,48,3495,9458
3975,1535,48,3497,9452
3976,1537,48,3499,9453
3977,1536,48,3498,9452
3978,1533,48,3497,9458
3979,1534,48,3497,9455
3980,1534,48,3498,9457
3981,1535,48,3500,9454
3982,1535,48,3500,9458
3983,1534,48,3501,9459
3984,1533,48,3501,9463
3985,1531,48,3500,9453
3986,1529,48,3500,9455
3987,1529,48,3500,9455
3988,1531,48,3500,9462
3989,1531,48,3501,9458
3990,1532,48,3501,9458
3991,1532,48,3500,9461
3992,1527,48,3502,9458
3993,1526,48,3500,9450
3994,1527,48,3498,9448
3995,1526,48,3497,9448
3996,1526,48,3498,9453
3997,1527,48,3498,9450
3998,1526,48,3498,9454
3999,1528,48,3495,9456
4000,1526,48,3497,9455
4001,1527,48,3497,9454
4002,1526,48,3496,9452
4003,1526,48,3500,9446
4004,1528,48,3501,9460
4005,1530,48,3502,9456
4006,1533,48,3501,9457
4007,1532,48,3496,9457
4008,1533,48,3502,9454
4009,1537,48,3502,9448
4010,1535,48,3503,9450
4011,1535,48,3505,9448
4012,1533,48,3506,9451
4013,1530,48,3504,9454
4014,1530,48,3503,9456
4015,1530,48,3503,9453
4016,1529,48,3502,9454
4017,1530,48,3503,9458
4018,1532,48,3504,9455
4019,1533,48,3506,9446
4020,1533,48,3505,9442
4021,1533,48,3506,9447
4022,1538,48,3506,9453
4023,1536,48,3504,9454
4024,1533,48,3504,9457
4025,1533,48,3507,9450
4026,1534,48,3510,9453
4027,1534,48,3512,9452
4028,1532,48,3507,9452
4029,1531,48,3506,9453
4030,1532,48,3505,9452
4031,1533,48,3507,9458
4032,1532,48,3510,9456
4033,1530,48,3512,9455
4034,1531,48,3510,9445
4035,1531,48,3508,9444
4036,1536,48,3509,9447
4037,1534,48,3513,9445
4038,1532,48,3512,9445
4039,1531,48,3510,9445
4040,1530,48,3510,9444
4041,1529,49,3510,9445
4042,1530,48,3508,9453
4043,1530,48,3508,9452
4044,1529,48,3510,9450
4045,1532,48,3510,9452
4046,1531,48,3511,9461
4047,1531,48,3510,9461
4048,1529,48,3510,9456
4049,1530,48,3510,9454
4050,1531,48,3510,9459
4051,1532,48,3511,9456
4052,1533,48,3512,9465
4053,1532,48,3511,9466
4054,1535,48,3515,9469
4055,1535,48,3515,9464
4056,1537,48,3516,9463
4057,1532,48,3515,9462
4058,1530,48,3517,9454
4059,1532,48,3513,9446
4060,1531,48,3513,9444
4061,1531,48,3508,9452
4062,1532,48,3507,9451
4063,1531,48,3508,9447
4064,1527,48,3510,9454
4065,1526,48,3507,9452
4066,1526,48,3507,9456
4067,1526,48,3508,9458
4068,1528,48,3509,9462
4069,1530,48,3509,9454
4070,1530,48,3511,9458
4071,1529,48,3509,9464
4072,1529,48,3507,9461
4073,1528,48,3509,9460
4074,1528,48,3505,9460
4075,1529,48,3506,9456
4076,1530,48,3509,9448
4077,1531,48,3507,9452
4078,1531,48,3507,9454
4079,1528,48,3505,9452
4080,1526,48,3504,9455
4081,1525,48,3504,9454
4082,1525,48,3505,9455
4083,1524,48,3504,9459
4084,1525,48,3503,9455
4085,1525,49,3503,9459
4086,1527,48,3502,9453
4087,1527,48,3504,9450
4088,1526,48,3502,9450
4089,1528,48,3504,9442
4090,1529,48,3502,9442
4091,1530,49,3503,9449
4092,1531,48,3502,9448
4093,1532,48,3501,9451
4094,1528,48,3502,9462
4095,1528,48,3500,9456
4096,1531,48,3500,9463
4097,1532,48,3500,9456
4098,1532,48,3501,9461
4099,1533,48,3501,9455
4100,1529,48,3496,9459
4101,1531,48,3494,9450
4102,1531,48,3493,9450
4103,1531,48,3492,9451
4104,1532,48,3493,9452
4105,1532,48,3493,9454
4106,1532,48,3490,9457
4107,1532,48,3490,9449
4108,1528,48,3489,9448
4109,1527,48,3489,9445
4110,1529,48,3487,9447
4111,1527,48,3487,9448
4112,1527,48,3490,9452
4113,1526,48,3488,9455
4114,1525,48,3486,9452
4115,1524,48,3484,9456
4116,1524,48,3482,9456
4117,1525,48,3486,9458
4118,1525,48,3485,9454
4119,1525,48,3484,9455
4120,1527,48,3489,9450
4121,1526,48,3488,9456
4122,1528,48,3489,9464
4123,1527,48,3490,9453
4124,1525,48,3493,9453
4125,1526,48,3492,9452
4126,1529,48,3492,9454
4127,1531,48,3494,9450
4128,1532,48,3492,9445
4129,1533,48,3494,9444
4130,1533,49,3491,9445
4131,1530,49,3492,9443
4132,1527,49,3494,9443
4133,1528,49,3493,9446
4134,1529,49,3490,9452
4135,1529,49,3491,9452
4136,1528,49,3491,9459
4137,1527,49,3488,9456
4138,1528,49,3491,9454
4139,1527,49,3488,9445
4140,1527,49,3491,9443
4141,1527,49,3487,9442
4142,1527,49,3489,9442
4143,1529,49,3490,9444
4144,1530,49,3490,9445
4145,1530,49,3492,9449
4146,1530,49,3490,9452
4147,1530,49,3492,9456
4148,1530,49,3492,9461
4149,1528,49,3489,9461
4150,1529,49,3491,9462
4151,1530,49,3489,9462
4152,1529,49,3491,9455
4153,1526,49,3488,9455
4154,1526,49,3488,9458
4155,1526,49,3489,9454
4156,1526,49,3490,9456
4157,1525,49,3490,9458
4158,1525,49,3493,9453
4159,1527,49,3493,9450
4160,1528,49,3493,9445
4161,1528,49,3491,9445
4162,1529,49,3490,9450
4163,1528,49,3490,9451
4164,1532,49,3488,9449
4165,1527,49,3491,9447
4166,1527,49,3493,9448
4167,1525,49,3491,9447
4168,1525,49,3489,9449
4169,1526,49,3487,9451
4170,1527,49,3489,9460
4171,1527,49,3488,9469
4172,1527,49,3489,9471
4173,1527,49,3489,9466
4174,1527,49,3487,9454
4175,1526,49,3488,9454
4176,1527,49,3489,9463
4177,1529,49,3489,9469
4178,1527,49,3489,9465
4179,1529,49,3487,9456
4180,1529,49,3491,9457
4181,1530,49,3491,9462
4182,1530,49,3494,9463
4183,1532,49,3493,9460
4184,1534,49,3496,9462
4185,1533,49,3493,9462
4186,1533,49,3492,9455
4187,1531,49,3490,9455
4188,1529,49,3490,9451
4189,1532,49,3487,9452
4190,1531,49,3490,9449
4191,1529,49,3490,9450
4192,1527,49,3493,9454
4193,1526,49,3492,9453
4194,1526,49,3493,9449
4195,1530,49,3495,9453
4196,1530,49,3496,9448
4197,1531,49,3498,9451
4198,1531,50,3500,9456
4199,1530,50,3497,9462
4200,1529,50,3502,9466
4201,1526,51,3504,9461
4202,1524,50,3503,9455
4203,1524,50,3505,9458
4204,1525,50,3502,9461
4205,1525,50,3504,9459
4206,1527,50,3504,9460
4207,1530,50,3503,9453
4208,1529,50,3502,9453
4209,1532,50,3506,9453
4210,1532,50,3505,9450
4211,1534,50,3502,9450
4212,1531,49,3503,9445
4213,1532,49,3501,9440
4214,1533,49,3501,9443
4215,1530,49,3501,9447
4216,1529,49,3502,9454
4217,1528,50,3499,9450
4218,1529,50,3499,9450
4219,1527,50,3501,9447
4220,1530,50,3503,9453
4221,1535,50,3502,9456
4222,1532,50,3502,9454
4223,1533,50,3498,9457
4224,1533,50,3500,9457
4225,1533,50,3502,9461
4226,1534,50,3500,9461
4227,1535,50,3500,9461
4228,1531,51,3502,9461
4229,1532,51,3503,9460
4230,1534,51,3504,9461
4231,1531,51,3500,9454
4232,1533,52,3507,9446
4233,1532,51,3507,9454
4234,1532,51,3509,9453
4235,1531,51,3511,9452
4236,1529,51,3509,9453
4237,1529,51,3508,9451
4238,1527,51,3508,9456
4239,1526,51,3509,9452
4240,1529,50,3511,9452
4241,1529,50,3510,9451
4242,1531,50,3510,9460
4243,1530,50,3508,9457
4244,1530,50,3509,9454
4245,1529,50,3509,9455
4246,1532,50,3509,9466
4247,1529,50,3509,9477
4248,1532,50,3511,9474
4249,1535,50,3511,9467
4250,1534,50,3507,9465
4251,1535,50,3505,9463
4252,1534,50,3505,9462
4253,1533,50,3502,9457
4254,1532,50,3503,9451
4255,1531,50,3499,9458
4256,1530,50,3499,9451
4257,1530,50,3498,9451
4258,1531,50,3500,9456
4259,1532,50,3504,9454
4260,1533,50,3504,9453
